2025-08-08 18:51:59 | INFO | __main__:main:264 | 🏗️ Real Estate Investment Data Ingestion Pipeline
[parameters: (52, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.699555', '2025-08-08 15:28:43.699563')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 52: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (52, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.699555', '2025-08-08 15:28:43.699563')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (53, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.815056', '2025-08-08 15:28:43.815065')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (53, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.815056', '2025-08-08 15:28:43.815065')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 53: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (53, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.815056', '2025-08-08 15:28:43.815065')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (54, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.931554', '2025-08-08 15:28:43.931560')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (54, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.931554', '2025-08-08 15:28:43.931560')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:43 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 54: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (54, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:43.931554', '2025-08-08 15:28:43.931560')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (55, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.056031', '2025-08-08 15:28:44.056038')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (55, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.056031', '2025-08-08 15:28:44.056038')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 55: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (55, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.056031', '2025-08-08 15:28:44.056038')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (56, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.173218', '2025-08-08 15:28:44.173226')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (56, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.173218', '2025-08-08 15:28:44.173226')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 56: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (56, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.173218', '2025-08-08 15:28:44.173226')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (57, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.292651', '2025-08-08 15:28:44.292658')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (57, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.292651', '2025-08-08 15:28:44.292658')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 57: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (57, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.292651', '2025-08-08 15:28:44.292658')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (58, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:44.407174', '2025-08-08 15:28:44.407184')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:44 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
